instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,miscalc,quarter
13446,2012-07-19,3,1,7,10,0,4,1,1,31.16,36.317099999999996,57.99999999999999,12.998000000000001,41,157,198,0,q3
13447,2012-07-19,3,1,7,11,0,4,1,1,32.800000000000004,38.637600000000006,55.00000000000001,7.0015,54,162,216,0,q3
13448,2012-07-19,3,1,7,12,0,4,1,1,34.44,40.182900000000004,49.0,19.0012,59,215,274,0,q3
13449,2012-07-19,3,1,7,13,0,4,1,1,34.44,39.407700000000006,47.0,8.9981,74,180,254,0,q3
13450,2012-07-19,3,1,7,14,0,4,1,1,35.26,40.182900000000004,44.0,6.0032,46,151,197,0,q3
13451,2012-07-19,3,1,7,15,0,4,1,1,34.44,39.407700000000006,47.0,6.0032,66,226,292,0,q3
13452,2012-07-19,3,1,7,16,0,4,1,1,34.44,39.407700000000006,47.0,6.0032,70,288,358,0,q3
13453,2012-07-19,3,1,7,17,0,4,1,1,35.26,40.182900000000004,41.0,0.0,93,678,771,0,q3
13454,2012-07-19,3,1,7,18,0,4,1,1,35.26,40.182900000000004,41.0,12.998000000000001,93,684,777,0,q3
13455,2012-07-19,3,1,7,19,0,4,1,1,34.44,38.637600000000006,44.0,16.997899999999998,53,480,533,0,q3
13456,2012-07-19,3,1,7,20,0,4,1,1,33.62,39.407700000000006,49.0,11.0014,65,440,505,0,q3
13457,2012-07-19,3,1,7,21,0,4,1,3,27.060000000000002,30.1359,89.0,16.997899999999998,38,294,332,0,q3
13458,2012-07-19,3,1,7,22,0,4,1,3,27.060000000000002,30.1359,89.0,16.997899999999998,6,62,68,0,q3
13459,2012-07-19,3,1,7,23,0,4,1,3,27.060000000000002,30.1359,89.0,15.001299999999999,3,62,65,0,q3
13460,2012-07-20,3,1,7,0,0,5,1,3,27.060000000000002,30.1359,89.0,6.0032,2,32,34,0,q3
13461,2012-07-20,3,1,7,1,0,5,1,1,27.060000000000002,30.1359,89.0,8.9981,2,9,11,0,q3
13462,2012-07-20,3,1,7,2,0,5,1,2,27.060000000000002,30.1359,89.0,6.0032,5,14,19,0,q3
13463,2012-07-20,3,1,7,3,0,5,1,2,27.060000000000002,30.1359,89.0,7.0015,7,29,36,0,q3
13464,2012-07-20,3,1,7,4,0,5,1,2,27.060000000000002,30.1359,89.0,11.0014,3,6,9,0,q3
13465,2012-07-20,3,1,7,5,0,5,1,2,27.060000000000002,30.1359,89.0,8.9981,2,40,42,0,q3
13466,2012-07-20,3,1,7,6,0,5,1,2,27.060000000000002,30.1359,89.0,11.0014,3,123,126,0,q3
13467,2012-07-20,3,1,7,7,0,5,1,2,27.060000000000002,30.1359,89.0,12.998000000000001,14,346,360,0,q3
13468,2012-07-20,3,1,7,8,0,5,1,2,27.880000000000003,32.456399999999995,83.0,11.0014,39,652,691,0,q3
13469,2012-07-20,3,1,7,9,0,5,1,2,28.7,34.0017,79.0,8.9981,45,328,373,0,q3
13470,2012-07-20,3,1,7,10,0,5,1,2,28.7,34.0017,79.0,11.0014,51,182,233,0,q3
13471,2012-07-20,3,1,7,11,0,5,1,3,29.52,35.547,74.0,12.998000000000001,51,161,212,0,q3
13472,2012-07-20,3,1,7,12,0,5,1,3,27.880000000000003,32.456399999999995,83.0,11.0014,41,233,274,0,q3
13473,2012-07-20,3,1,7,13,0,5,1,3,27.880000000000003,32.456399999999995,83.0,7.0015,20,136,156,0,q3
13474,2012-07-20,3,1,7,14,0,5,1,3,28.7,34.0017,84.0,11.0014,53,176,229,0,q3
13475,2012-07-20,3,1,7,15,0,5,1,2,28.7,34.0017,84.0,19.999499999999998,47,169,216,0,q3
13476,2012-07-20,3,1,7,16,0,5,1,2,27.880000000000003,32.456399999999995,83.0,22.0028,70,366,436,0,q3
13477,2012-07-20,3,1,7,17,0,5,1,2,27.060000000000002,30.1359,89.0,27.999299999999998,95,620,715,0,q3
13478,2012-07-20,3,1,7,18,0,5,1,2,27.060000000000002,30.911099999999998,78.0,22.0028,73,549,622,0,q3
13479,2012-07-20,3,1,7,19,0,5,1,2,26.240000000000002,29.3658,83.0,19.0012,44,358,402,0,q3
13480,2012-07-20,3,1,7,20,0,5,1,3,26.240000000000002,29.3658,83.0,26.0027,35,216,251,0,q3
13481,2012-07-20,3,1,7,21,0,5,1,3,25.419999999999998,29.3658,83.0,22.0028,14,108,122,0,q3
13482,2012-07-20,3,1,7,22,0,5,1,2,25.419999999999998,29.3658,83.0,12.998000000000001,13,122,135,0,q3
13483,2012-07-20,3,1,7,23,0,5,1,2,25.419999999999998,29.3658,83.0,19.0012,18,148,166,0,q3
13484,2012-07-21,3,1,7,0,0,6,0,3,25.419999999999998,29.3658,83.0,19.0012,11,92,103,0,q3
13485,2012-07-21,3,1,7,1,0,6,0,2,25.419999999999998,29.3658,83.0,16.997899999999998,10,62,72,0,q3
13486,2012-07-21,3,1,7,2,0,6,0,3,24.599999999999998,27.8205,88.0,19.0012,5,55,60,0,q3
13487,2012-07-21,3,1,7,3,0,6,0,3,24.599999999999998,27.8205,88.0,16.997899999999998,7,18,25,0,q3
13488,2012-07-21,3,1,7,4,0,6,0,3,23.779999999999998,27.8205,88.0,19.0012,11,5,16,0,q3
13489,2012-07-21,3,1,7,5,0,6,0,3,23.779999999999998,27.8205,88.0,16.997899999999998,7,10,17,0,q3
13490,2012-07-21,3,1,7,6,0,6,0,3,23.779999999999998,27.8205,88.0,16.997899999999998,3,12,15,0,q3
13491,2012-07-21,3,1,7,7,0,6,0,2,23.779999999999998,27.8205,88.0,16.997899999999998,8,29,37,0,q3
13492,2012-07-21,3,1,7,8,0,6,0,2,23.779999999999998,27.8205,83.0,16.997899999999998,18,94,112,0,q3
13493,2012-07-21,3,1,7,9,0,6,0,2,23.779999999999998,27.8205,83.0,12.998000000000001,32,175,207,0,q3
13494,2012-07-21,3,1,7,10,0,6,0,3,23.779999999999998,27.8205,88.0,16.997899999999998,49,219,268,0,q3
13495,2012-07-21,3,1,7,11,0,6,0,2,24.599999999999998,28.5906,83.0,16.997899999999998,80,225,305,0,q3
13496,2012-07-21,3,1,7,12,0,6,0,3,24.599999999999998,28.5906,83.0,15.001299999999999,156,301,457,0,q3
13497,2012-07-21,3,1,7,13,0,6,0,3,24.599999999999998,28.5906,83.0,11.0014,106,248,354,0,q3
13498,2012-07-21,3,1,7,14,0,6,0,2,24.599999999999998,27.8205,88.0,16.997899999999998,121,222,343,0,q3
13499,2012-07-21,3,1,7,15,0,6,0,3,24.599999999999998,27.8205,88.0,16.997899999999998,148,232,380,0,q3
13500,2012-07-21,3,1,7,16,0,6,0,3,24.599999999999998,27.8205,88.0,12.998000000000001,130,196,326,0,q3
13501,2012-07-21,3,1,7,17,0,6,0,3,24.599999999999998,27.8205,88.0,11.0014,92,149,241,0,q3
13502,2012-07-21,3,1,7,18,0,6,0,2,24.599999999999998,27.8205,88.0,12.998000000000001,51,126,177,0,q3
13503,2012-07-21,3,1,7,19,0,6,0,2,24.599999999999998,27.8205,88.0,11.0014,67,171,238,0,q3
13504,2012-07-21,3,1,7,20,0,6,0,3,24.599999999999998,27.8205,88.0,11.0014,51,163,214,0,q3
13505,2012-07-21,3,1,7,21,0,6,0,2,24.599999999999998,27.8205,88.0,11.0014,29,134,163,0,q3
13506,2012-07-21,3,1,7,22,0,6,0,2,24.599999999999998,27.8205,88.0,7.0015,40,140,180,0,q3
13507,2012-07-21,3,1,7,23,0,6,0,2,24.599999999999998,27.8205,88.0,0.0,32,117,149,0,q3
13508,2012-07-22,3,1,7,0,0,0,0,2,24.599999999999998,27.8205,88.0,7.0015,17,96,113,0,q3
13509,2012-07-22,3,1,7,1,0,0,0,2,24.599999999999998,27.8205,88.0,11.0014,31,99,130,0,q3
13510,2012-07-22,3,1,7,2,0,0,0,2,24.599999999999998,27.8205,88.0,7.0015,32,90,122,0,q3
13511,2012-07-22,3,1,7,3,0,0,0,2,24.599999999999998,27.8205,88.0,7.0015,13,30,43,0,q3
13512,2012-07-22,3,1,7,4,0,0,0,1,24.599999999999998,27.8205,88.0,0.0,6,10,16,0,q3
13513,2012-07-22,3,1,7,5,0,0,0,1,24.599999999999998,27.8205,88.0,0.0,0,6,6,0,q3
13514,2012-07-22,3,1,7,6,0,0,0,2,25.419999999999998,29.3658,83.0,6.0032,5,14,19,0,q3
13515,2012-07-22,3,1,7,7,0,0,0,2,25.419999999999998,29.3658,83.0,0.0,13,25,38,0,q3
13516,2012-07-22,3,1,7,8,0,0,0,2,26.240000000000002,30.1359,78.0,0.0,31,122,153,0,q3
13517,2012-07-22,3,1,7,9,0,0,0,2,27.060000000000002,31.681199999999997,69.0,0.0,79,179,258,0,q3
13518,2012-07-22,3,1,7,10,0,0,0,2,27.060000000000002,31.681199999999997,74.0,0.0,114,265,379,0,q3
13519,2012-07-22,3,1,7,11,0,0,0,2,27.060000000000002,31.681199999999997,74.0,0.0,191,314,505,0,q3
13520,2012-07-22,3,1,7,12,0,0,0,2,28.7,33.2265,70.0,7.0015,178,326,504,0,q3
13521,2012-07-22,3,1,7,13,0,0,0,2,28.7,33.2265,65.0,6.0032,238,388,626,0,q3
13522,2012-07-22,3,1,7,14,0,0,0,1,29.52,34.7718,66.0,7.0015,256,360,616,0,q3
13523,2012-07-22,3,1,7,15,0,0,0,1,29.52,34.7718,66.0,7.0015,254,370,624,0,q3
13524,2012-07-22,3,1,7,16,0,0,0,1,30.34,35.547,66.0,7.0015,245,383,628,0,q3
13525,2012-07-22,3,1,7,17,0,0,0,1,30.34,35.547,66.0,15.001299999999999,188,368,556,0,q3
13526,2012-07-22,3,1,7,18,0,0,0,1,30.34,35.547,66.0,11.0014,173,342,515,0,q3
13527,2012-07-22,3,1,7,19,0,0,0,1,29.52,34.7718,70.0,11.0014,180,342,522,0,q3
13528,2012-07-22,3,1,7,20,0,0,0,1,28.7,34.0017,74.0,11.0014,124,254,378,0,q3
13529,2012-07-22,3,1,7,21,0,0,0,1,28.7,34.0017,79.0,7.0015,88,257,345,0,q3
13530,2012-07-22,3,1,7,22,0,0,0,1,28.7,34.0017,74.0,12.998000000000001,55,136,191,0,q3
13531,2012-07-22,3,1,7,23,0,0,0,1,27.880000000000003,32.456399999999995,79.0,11.0014,33,90,123,0,q3
13532,2012-07-23,3,1,7,0,0,1,1,1,27.060000000000002,30.1359,89.0,6.0032,11,36,47,0,q3
13533,2012-07-23,3,1,7,1,0,1,1,1,27.060000000000002,30.1359,89.0,12.998000000000001,7,20,27,0,q3
13534,2012-07-23,3,1,7,2,0,1,1,2,27.060000000000002,30.1359,94.0,6.0032,3,14,17,0,q3
13535,2012-07-23,3,1,7,3,0,1,1,2,27.060000000000002,30.1359,94.0,6.0032,0,2,2,0,q3
13536,2012-07-23,3,1,7,4,0,1,1,2,27.060000000000002,30.1359,94.0,8.9981,0,8,8,0,q3
13537,2012-07-23,3,1,7,5,0,1,1,2,27.060000000000002,30.1359,94.0,8.9981,3,48,51,0,q3
13538,2012-07-23,3,1,7,6,0,1,1,2,27.880000000000003,32.456399999999995,89.0,6.0032,9,148,157,0,q3
13539,2012-07-23,3,1,7,7,0,1,1,1,28.7,34.0017,84.0,8.9981,17,404,421,0,q3
13540,2012-07-23,3,1,7,8,0,1,1,1,29.52,35.547,79.0,7.0015,47,691,738,0,q3
13541,2012-07-23,3,1,7,9,0,1,1,2,30.34,36.317099999999996,74.0,8.9981,57,288,345,0,q3
13542,2012-07-23,3,1,7,10,0,1,1,2,31.98,37.862399999999994,62.0,0.0,63,137,200,0,q3
13543,2012-07-23,3,1,7,11,0,1,1,2,32.800000000000004,37.862399999999994,52.0,11.0014,69,129,198,0,q3
13544,2012-07-23,3,1,7,12,0,1,1,2,32.800000000000004,37.862399999999994,52.0,11.0014,109,205,314,0,q3
13545,2012-07-23,3,1,7,13,0,1,1,2,32.800000000000004,37.862399999999994,52.0,7.0015,64,176,240,0,q3
13546,2012-07-23,3,1,7,14,0,1,1,2,31.98,37.862399999999994,59.0,11.0014,82,189,271,0,q3
13547,2012-07-23,3,1,7,15,0,1,1,1,32.800000000000004,38.637600000000006,55.00000000000001,12.998000000000001,76,205,281,0,q3
13548,2012-07-23,3,1,7,16,0,1,1,1,33.62,39.407700000000006,52.0,8.9981,111,346,457,0,q3
13549,2012-07-23,3,1,7,17,0,1,1,1,33.62,39.407700000000006,52.0,8.9981,87,760,847,0,q3
13550,2012-07-23,3,1,7,18,0,1,1,1,33.62,38.637600000000006,46.0,7.0015,69,672,741,0,q3
13551,2012-07-23,3,1,7,19,0,1,1,1,32.800000000000004,37.862399999999994,52.0,16.997899999999998,94,488,582,0,q3
13552,2012-07-23,3,1,7,20,0,1,1,1,31.16,36.317099999999996,62.0,11.0014,56,347,403,0,q3
13553,2012-07-23,3,1,7,21,0,1,1,1,31.16,36.317099999999996,62.0,12.998000000000001,45,251,296,0,q3
13554,2012-07-23,3,1,7,22,0,1,1,1,30.34,34.7718,62.0,12.998000000000001,40,169,209,0,q3
13555,2012-07-23,3,1,7,23,0,1,1,1,29.52,34.7718,66.0,11.0014,16,98,114,0,q3
13556,2012-07-24,3,1,7,0,0,2,1,1,28.7,34.0017,74.0,8.9981,12,52,64,0,q3
13557,2012-07-24,3,1,7,1,0,2,1,1,27.880000000000003,32.456399999999995,79.0,11.0014,7,10,17,0,q3
13558,2012-07-24,3,1,7,2,0,2,1,1,27.060000000000002,30.911099999999998,83.0,11.0014,6,10,16,0,q3
13559,2012-07-24,3,1,7,3,0,2,1,1,27.060000000000002,30.911099999999998,83.0,11.0014,1,5,6,0,q3
13560,2012-07-24,3,1,7,4,0,2,1,1,27.060000000000002,30.911099999999998,83.0,6.0032,0,6,6,0,q3
13561,2012-07-24,3,1,7,5,0,2,1,1,27.060000000000002,30.911099999999998,83.0,7.0015,5,45,50,0,q3
13562,2012-07-24,3,1,7,6,0,2,1,1,27.060000000000002,30.911099999999998,83.0,8.9981,17,173,190,0,q3
13563,2012-07-24,3,1,7,7,0,2,1,1,28.7,34.0017,74.0,11.0014,24,492,516,0,q3
13564,2012-07-24,3,1,7,8,0,2,1,1,30.34,35.547,70.0,12.998000000000001,49,694,743,0,q3
13565,2012-07-24,3,1,7,9,0,2,1,1,34.44,40.953,53.0,0.0,40,299,339,0,q3
13566,2012-07-24,3,1,7,10,0,2,1,1,33.62,40.182900000000004,56.00000000000001,19.999499999999998,62,156,218,0,q3
13567,2012-07-24,3,1,7,11,0,2,1,2,34.44,40.953,53.0,22.0028,45,156,201,0,q3
13568,2012-07-24,3,1,7,12,0,2,1,2,33.62,40.182900000000004,56.00000000000001,15.001299999999999,60,169,229,0,q3
13569,2012-07-24,3,1,7,13,0,2,1,2,34.44,40.953,53.0,19.999499999999998,73,200,273,0,q3
13570,2012-07-24,3,1,7,14,0,2,1,2,34.44,40.953,53.0,15.001299999999999,48,196,244,0,q3
13571,2012-07-24,3,1,7,15,0,2,1,1,33.62,39.407700000000006,49.0,19.999499999999998,73,212,285,0,q3
13572,2012-07-24,3,1,7,16,0,2,1,1,32.800000000000004,38.637600000000006,55.00000000000001,19.999499999999998,86,369,455,0,q3
13573,2012-07-24,3,1,7,17,0,2,1,1,32.800000000000004,37.862399999999994,52.0,22.0028,94,775,869,0,q3
13574,2012-07-24,3,1,7,18,0,2,1,1,31.16,36.317099999999996,62.0,22.0028,110,767,877,0,q3
13575,2012-07-24,3,1,7,19,0,2,1,1,31.16,36.317099999999996,62.0,11.0014,109,523,632,0,q3
13576,2012-07-24,3,1,7,20,0,2,1,1,30.34,35.547,66.0,11.0014,85,438,523,0,q3
13577,2012-07-24,3,1,7,21,0,2,1,1,30.34,35.547,66.0,15.001299999999999,53,325,378,0,q3
13578,2012-07-24,3,1,7,22,0,2,1,1,30.34,35.547,66.0,16.997899999999998,43,226,269,0,q3
13579,2012-07-24,3,1,7,23,0,2,1,1,30.34,34.7718,57.99999999999999,22.0028,38,154,192,0,q3
13580,2012-07-25,3,1,7,0,0,3,1,1,29.52,34.0017,57.99999999999999,19.999499999999998,9,57,66,0,q3
13581,2012-07-25,3,1,7,1,0,3,1,1,28.7,33.2265,57.99999999999999,12.998000000000001,2,26,28,0,q3
13582,2012-07-25,3,1,7,2,0,3,1,1,27.880000000000003,32.456399999999995,61.0,15.001299999999999,1,11,12,0,q3
13583,2012-07-25,3,1,7,3,0,3,1,1,27.060000000000002,31.681199999999997,65.0,15.001299999999999,1,11,12,0,q3
13584,2012-07-25,3,1,7,4,0,3,1,1,26.240000000000002,30.911099999999998,65.0,15.001299999999999,0,4,4,0,q3
13585,2012-07-25,3,1,7,5,0,3,1,1,26.240000000000002,30.911099999999998,65.0,11.0014,5,54,59,0,q3
13586,2012-07-25,3,1,7,6,0,3,1,1,26.240000000000002,30.911099999999998,65.0,12.998000000000001,11,179,190,0,q3
13587,2012-07-25,3,1,7,7,0,3,1,1,27.060000000000002,31.681199999999997,50.0,22.0028,34,473,507,0,q3
13588,2012-07-25,3,1,7,8,0,3,1,1,28.7,32.456399999999995,42.0,16.997899999999998,43,745,788,0,q3
13589,2012-07-25,3,1,7,9,0,3,1,1,29.52,33.2265,37.0,19.999499999999998,65,277,342,0,q3
13590,2012-07-25,3,1,7,10,0,3,1,1,30.34,33.2265,37.0,0.0,68,163,231,0,q3
13591,2012-07-25,3,1,7,11,0,3,1,1,31.16,34.0017,33.0,0.0,79,202,281,0,q3
13592,2012-07-25,3,1,7,12,0,3,1,1,31.16,34.0017,33.0,0.0,77,233,310,0,q3
13593,2012-07-25,3,1,7,13,0,3,1,1,31.98,34.7718,31.0,11.0014,81,231,312,0,q3
13594,2012-07-25,3,1,7,14,0,3,1,1,32.800000000000004,35.547,28.999999999999996,8.9981,88,159,247,0,q3
13595,2012-07-25,3,1,7,15,0,3,1,1,31.98,34.7718,31.0,6.0032,94,223,317,0,q3
13596,2012-07-25,3,1,7,16,0,3,1,1,32.800000000000004,35.547,28.999999999999996,11.0014,91,393,484,0,q3
13597,2012-07-25,3,1,7,17,0,3,1,1,32.800000000000004,35.547,31.0,0.0,130,783,913,0,q3
13598,2012-07-25,3,1,7,18,0,3,1,1,32.800000000000004,35.547,27.0,8.9981,104,787,891,0,q3
13599,2012-07-25,3,1,7,19,0,3,1,1,31.16,34.0017,33.0,8.9981,116,582,698,0,q3
13600,2012-07-25,3,1,7,20,0,3,1,1,30.34,33.2265,40.0,11.0014,106,461,567,0,q3
13601,2012-07-25,3,1,7,21,0,3,1,1,29.52,33.2265,45.0,8.9981,71,326,397,0,q3
13602,2012-07-25,3,1,7,22,0,3,1,1,28.7,33.2265,57.99999999999999,8.9981,55,223,278,0,q3
13603,2012-07-25,3,1,7,23,0,3,1,1,27.880000000000003,32.456399999999995,56.99999999999999,19.999499999999998,52,187,239,0,q3
13604,2012-07-26,3,1,7,0,0,4,1,1,27.060000000000002,31.681199999999997,65.0,12.998000000000001,27,65,92,0,q3
13605,2012-07-26,3,1,7,1,0,4,1,1,27.060000000000002,31.681199999999997,65.0,15.001299999999999,6,23,29,0,q3
13606,2012-07-26,3,1,7,2,0,4,1,1,27.060000000000002,31.681199999999997,69.0,16.997899999999998,5,16,21,0,q3
13607,2012-07-26,3,1,7,3,0,4,1,1,27.060000000000002,31.681199999999997,69.0,15.001299999999999,0,8,8,0,q3
13608,2012-07-26,3,1,7,4,0,4,1,1,27.060000000000002,31.681199999999997,74.0,12.998000000000001,0,4,4,0,q3
13609,2012-07-26,3,1,7,5,0,4,1,1,27.060000000000002,31.681199999999997,74.0,12.998000000000001,2,40,42,0,q3
13610,2012-07-26,3,1,7,6,0,4,1,1,27.060000000000002,30.911099999999998,78.0,16.997899999999998,16,165,181,0,q3
13611,2012-07-26,3,1,7,7,0,4,1,1,28.7,34.0017,74.0,16.997899999999998,17,478,495,0,q3
13612,2012-07-26,3,1,7,8,0,4,1,2,28.7,34.0017,74.0,16.997899999999998,49,680,729,0,q3
13613,2012-07-26,3,1,7,9,0,4,1,2,29.52,34.7718,70.0,8.9981,55,289,344,0,q3
13614,2012-07-26,3,1,7,10,0,4,1,1,30.34,35.547,70.0,15.001299999999999,79,143,222,0,q3
13615,2012-07-26,3,1,7,11,0,4,1,1,32.800000000000004,40.953,66.0,15.001299999999999,69,143,212,0,q3
13616,2012-07-26,3,1,7,12,0,4,1,1,34.44,41.7282,56.00000000000001,16.997899999999998,73,206,279,0,q3
13617,2012-07-26,3,1,7,13,0,4,1,1,35.26,42.4983,53.0,19.999499999999998,53,189,242,0,q3
13618,2012-07-26,3,1,7,14,0,4,1,1,36.9,44.8188,47.0,16.997899999999998,62,151,213,0,q3
13619,2012-07-26,3,1,7,15,0,4,1,1,37.72,45.5889,42.0,19.999499999999998,65,173,238,0,q3
13620,2012-07-26,3,1,7,16,0,4,1,1,38.54,44.8188,38.0,26.0027,62,312,374,0,q3
13621,2012-07-26,3,1,7,17,0,4,1,1,36.9,44.043600000000005,45.0,27.999299999999998,110,628,738,0,q3
13622,2012-07-26,3,1,7,18,0,4,1,1,37.72,44.8188,40.0,23.9994,73,615,688,0,q3
13623,2012-07-26,3,1,7,19,0,4,1,1,36.9,44.043600000000005,45.0,22.0028,80,534,614,0,q3
13624,2012-07-26,3,1,7,20,0,4,1,1,35.26,41.7282,50.0,16.997899999999998,47,399,446,0,q3
13625,2012-07-26,3,1,7,21,0,4,1,1,32.800000000000004,37.862399999999994,49.0,40.9973,35,236,271,0,q3
13626,2012-07-26,3,1,7,22,0,4,1,1,32.800000000000004,37.862399999999994,49.0,40.9973,33,201,234,0,q3
13627,2012-07-26,3,1,7,23,0,4,1,1,29.52,34.7718,70.0,8.9981,18,127,145,0,q3
13628,2012-07-27,3,1,7,0,0,5,1,1,29.52,34.7718,70.0,0.0,14,83,97,0,q3
13629,2012-07-27,3,1,7,1,0,5,1,1,29.52,34.7718,70.0,7.0015,12,42,54,0,q3
13630,2012-07-27,3,1,7,2,0,5,1,1,28.7,34.0017,79.0,8.9981,8,18,26,0,q3
13631,2012-07-27,3,1,7,3,0,5,1,1,28.7,34.0017,74.0,11.0014,3,9,12,0,q3
13632,2012-07-27,3,1,7,4,0,5,1,1,28.7,34.0017,79.0,0.0,3,5,8,0,q3
13633,2012-07-27,3,1,7,5,0,5,1,1,28.7,34.0017,84.0,0.0,3,34,37,0,q3
13634,2012-07-27,3,1,7,6,0,5,1,1,28.7,34.0017,79.0,0.0,10,129,139,0,q3
13635,2012-07-27,3,1,7,7,0,5,1,1,29.52,34.7718,70.0,12.998000000000001,13,397,410,0,q3
13636,2012-07-27,3,1,7,8,0,5,1,1,31.16,37.092299999999994,66.0,6.0032,34,642,676,0,q3
13637,2012-07-27,3,1,7,9,0,5,1,1,33.62,39.407700000000006,49.0,19.0012,34,329,363,0,q3
13638,2012-07-27,3,1,7,10,0,5,1,1,34.44,39.407700000000006,47.0,0.0,85,146,231,0,q3
13639,2012-07-27,3,1,7,11,0,5,1,1,34.44,39.407700000000006,47.0,22.0028,67,184,251,0,q3
13640,2012-07-27,3,1,7,12,0,5,1,1,34.44,40.182900000000004,49.0,23.9994,92,207,299,0,q3
13641,2012-07-27,3,1,7,13,0,5,1,1,34.44,39.407700000000006,47.0,19.0012,83,231,314,0,q3
13642,2012-07-27,3,1,7,14,0,5,1,1,35.26,40.953,47.0,19.999499999999998,105,221,326,0,q3
13643,2012-07-27,3,1,7,15,0,5,1,1,35.26,40.182900000000004,41.0,15.001299999999999,81,242,323,0,q3
13644,2012-07-27,3,1,7,16,0,5,1,1,34.44,39.407700000000006,47.0,15.001299999999999,80,419,499,0,q3
13645,2012-07-27,3,1,7,17,0,5,1,1,35.26,40.182900000000004,41.0,19.0012,101,598,699,0,q3
13646,2012-07-27,3,1,7,18,0,5,1,1,33.62,38.637600000000006,46.0,11.0014,100,522,622,0,q3
13647,2012-07-27,3,1,7,19,0,5,1,1,33.62,39.407700000000006,52.0,12.998000000000001,93,423,516,0,q3
13648,2012-07-27,3,1,7,20,0,5,1,1,31.98,37.862399999999994,59.0,7.0015,85,269,354,0,q3
13649,2012-07-27,3,1,7,21,0,5,1,1,31.98,37.862399999999994,59.0,7.0015,71,189,260,0,q3
13650,2012-07-27,3,1,7,22,0,5,1,1,31.98,37.862399999999994,59.0,8.9981,48,151,199,0,q3
13651,2012-07-27,3,1,7,23,0,5,1,1,31.16,37.092299999999994,66.0,0.0,34,155,189,0,q3
13652,2012-07-28,3,1,7,0,0,6,0,1,30.34,34.7718,62.0,8.9981,21,170,191,0,q3
13653,2012-07-28,3,1,7,1,0,6,0,1,29.52,34.7718,70.0,6.0032,11,69,80,0,q3
13654,2012-07-28,3,1,7,2,0,6,0,1,29.52,34.7718,70.0,0.0,14,76,90,0,q3
13655,2012-07-28,3,1,7,3,0,6,0,1,29.52,34.7718,70.0,0.0,10,33,43,0,q3
13656,2012-07-28,3,1,7,4,0,6,0,1,28.7,34.0017,79.0,12.998000000000001,1,10,11,0,q3
13657,2012-07-28,3,1,7,5,0,6,0,1,27.880000000000003,32.456399999999995,79.0,11.0014,4,10,14,0,q3
13658,2012-07-28,3,1,7,6,0,6,0,1,28.7,33.2265,70.0,7.0015,10,40,50,0,q3
13659,2012-07-28,3,1,7,7,0,6,0,1,29.52,34.7718,70.0,8.9981,18,58,76,0,q3
13660,2012-07-28,3,1,7,8,0,6,0,1,30.34,35.547,66.0,11.0014,36,127,163,0,q3
13661,2012-07-28,3,1,7,9,0,6,0,1,31.98,37.862399999999994,59.0,7.0015,110,227,337,0,q3
13662,2012-07-28,3,1,7,10,0,6,0,1,33.62,39.407700000000006,52.0,15.001299999999999,129,266,395,0,q3
13663,2012-07-28,3,1,7,11,0,6,0,1,34.44,37.862399999999994,39.0,15.001299999999999,162,295,457,0,q3
13664,2012-07-28,3,1,7,12,0,6,0,1,34.44,38.637600000000006,41.0,15.001299999999999,157,330,487,0,q3
13665,2012-07-28,3,1,7,13,0,6,0,1,35.26,40.182900000000004,41.0,19.0012,173,325,498,0,q3
13666,2012-07-28,3,1,7,14,0,6,0,1,35.26,39.407700000000006,39.0,16.997899999999998,186,308,494,0,q3
13667,2012-07-28,3,1,7,15,0,6,0,1,36.08,39.407700000000006,32.0,19.0012,206,291,497,0,q3
13668,2012-07-28,3,1,7,16,0,6,0,1,35.26,39.407700000000006,39.0,15.001299999999999,208,279,487,0,q3
13669,2012-07-28,3,1,7,17,0,6,0,1,33.62,38.637600000000006,46.0,12.998000000000001,199,280,479,0,q3
13670,2012-07-28,3,1,7,18,0,6,0,1,33.62,37.862399999999994,43.0,19.0012,151,330,481,0,q3
13671,2012-07-28,3,1,7,19,0,6,0,1,27.880000000000003,32.456399999999995,83.0,0.0,115,223,338,0,q3
13672,2012-07-28,3,1,7,20,0,6,0,1,27.060000000000002,30.911099999999998,83.0,15.001299999999999,79,154,233,0,q3
13673,2012-07-28,3,1,7,21,0,6,0,1,27.060000000000002,30.911099999999998,78.0,6.0032,94,206,300,0,q3
13674,2012-07-28,3,1,7,22,0,6,0,1,27.060000000000002,30.911099999999998,78.0,6.0032,88,188,276,0,q3
13675,2012-07-28,3,1,7,23,0,6,0,1,27.060000000000002,30.911099999999998,83.0,6.0032,52,156,208,0,q3
13676,2012-07-29,3,1,7,0,0,0,0,1,27.060000000000002,30.1359,89.0,8.9981,59,129,188,0,q3
13677,2012-07-29,3,1,7,1,0,0,0,1,27.060000000000002,30.911099999999998,83.0,7.0015,49,109,158,0,q3
13678,2012-07-29,3,1,7,2,0,0,0,1,27.060000000000002,31.681199999999997,74.0,8.9981,33,79,112,0,q3
13679,2012-07-29,3,1,7,3,0,0,0,1,27.060000000000002,31.681199999999997,69.0,15.001299999999999,18,37,55,0,q3
